公司代號,年度,公司簡稱,產業類別,今年ROA,去年ROA,營業現金流,稅後淨利,今年非流動負債,去年非流動負債,今年流動比率,去年流動比率,今年毛利率,去年毛利率,今年資產周轉率,去年資產周轉率,皮氏分數
3305,2019,昇貿,其他電子業,2.98,0.98,36588008.64,274632.0,835416.0,748013.0,208.25,218.64,0.128,0.186,0.81,0.83,4
3308,2019,聯德,電子零組件業,-4.62,-6.85,3125890.04,-157154.0,20148.0,17526.0,136.01,133.61,0.001,0.018,0.33,0.35,4
3311,2019,閎暉,通信網路業,-0.68,-0.7,9185488.4,-106237.0,109572.0,99356.0,372.9,450.88,0.135,0.196,0.57,0.47,4
3312,2019,弘憶股,電子通路業,4.1,4.42,-34665967.160000004,221388.0,20707.0,22006.0,140.71,153.52,0.048,0.064,2.97,2.78,3
3321,2019,同泰,電子零組件業,-11.97,-8.73,7376205.539999999,-740412.0,48182.0,160045.0,73.6,72.75,-0.047,-0.003,0.75,0.68,5
3338,2019,泰碩,電子零組件業,7.8,4.61,41770578.33,379166.0,520261.0,214310.0,156.81,157.52,0.237,0.256,1.19,1.14,5
3346,2019,麗清,汽車工業,1.12,5.42,66118713.12,25456.0,633766.0,81811.0,136.35,130.06,0.163,0.314,0.87,0.99,4
3356,2019,奇偶,光電業,1.29,2.45,26437829.07,132793.0,74363.0,0.0,216.35,210.93,0.383,0.597,0.49,0.53,4
3376,2019,新日興,電子零組件業,7.07,7.13,173023434.48000002,1578726.0,521847.0,347592.0,236.16,256.34,0.232,0.342,0.64,0.58,4
3380,2019,明泰,通信網路業,1.21,-0.57,39201046.72,259228.0,1368466.0,362170.0,199.78,299.42,0.172,0.23,0.79,1.08,4
3383,2019,新世紀,光電業,-5.22,-7.05,0.0,-458344.0,2478330.0,2534739.0,176.6,225.46,-0.183,-0.268,0.21,0.21,4
3406,2019,玉晶光,光電業,15.56,7.83,369809859.12,1764743.0,2206013.0,1108472.0,197.12,129.33,0.428,0.597,0.72,0.63,6
3413,2019,京鼎,半導體業,8.35,15.6,123159923.46000001,661941.0,1164701.0,1118541.0,207.58,230.0,0.214,0.582,0.9,1.23,3
3416,2019,融程電,電腦及週邊設備業,9.69,8.24,26575009.44,370488.0,11904.0,4578.0,462.22,491.77,0.369,0.533,0.67,0.63,5
3419,2019,譁裕,通信網路業,-3.09,3.24,1143470.6400000001,-78481.0,111940.0,11734.0,196.77,251.36,0.154,0.446,0.68,0.88,2
3432,2019,台端,電子零組件業,2.51,16.28,-6380165.249999999,111253.0,149232.0,131741.0,569.18,713.91,0.357,1.265,0.03,0.06,1
3437,2019,榮創,光電業,-4.37,-7.22,-41503824.0,-475994.0,41969.0,56057.0,176.73,169.59,0.064,0.083,0.87,0.87,3
3443,2019,創意,半導體業,7.73,12.05,10805563.89,767340.0,389504.0,108480.0,181.84,182.36,0.326,0.663,1.3,1.64,3
3450,2019,聯鈞,其他電子業,7.02,12.32,106521015.15,812031.0,525611.0,557331.0,257.37,237.68,0.212,0.521,0.73,0.82,5
3454,2019,晶睿,光電業,5.54,6.21,80877964.44,490694.0,407284.0,399485.0,237.66,248.83,0.299,0.429,1.45,1.24,4
3481,2019,群創,光電業,-4.25,0.64,1383010449.6000001,-21001234.0,26836172.0,36654223.0,120.12,141.12,0.023,0.198,0.64,0.68,3
3494,2019,誠研,電腦及週邊設備業,-10.57,-10.28,-2048128.7,-501553.0,757136.0,686850.0,113.66,131.2,0.066,0.242,0.27,0.32,0
3501,2019,維熹,電子零組件業,6.67,8.64,130210947.5,793950.0,460569.0,439282.0,332.68,269.23,0.257,0.48,0.61,0.66,4
3504,2019,揚明光,光電業,0.43,3.41,54517253.849999994,95481.0,645939.0,311591.0,140.36,173.47,0.207,0.413,0.81,1.13,3
3515,2019,華擎,電腦及週邊設備業,6.11,6.48,134635135.43,761711.0,64554.0,26896.0,259.03,268.58,0.178,0.329,1.37,1.11,4
3518,2019,柏騰,其他電子業,-7.97,-13.32,-11397030.6,-151465.0,158228.0,22336.0,187.83,181.07,0.12,-0.025,0.25,0.24,4
3528,2019,安馳,電子通路業,6.66,6.84,23037303.8,268822.0,47263.0,21524.0,177.75,178.67,0.14,0.241,1.28,1.39,3
3530,2019,晶相光,半導體業,6.41,8.5,12887442.54,143896.0,17378.0,41.0,487.19,788.69,0.198,0.368,0.94,1.1,3
3532,2019,台勝科,半導體業,8.93,22.78,436351954.08,4649253.0,473693.0,433954.0,601.43,529.22,0.336,0.889,0.48,0.67,4
3533,2019,嘉澤,電子零組件業,13.92,12.71,335952927.38,2614501.0,104221.0,42248.0,314.0,246.79,0.333,0.485,1.0,1.04,5
3535,2019,晶彩科,光電業,5.01,3.85,-3743111.1999999997,495438.0,369366.0,402944.0,208.28,151.01,0.293,0.23,0.7,0.63,6
3536,2019,誠創,半導體業,-21.82,-2.74,0.0,-210233.0,616099.0,323871.0,117.92,120.16,0.058,0.158,0.66,0.61,2
3543,2019,州巧,光電業,2.03,1.37,51050389.32,46037.0,363999.0,306790.0,203.42,212.08,0.166,0.434,0.53,0.63,4
3545,2019,敦泰,半導體業,-1.79,-20.02,99711029.28,-779284.0,462375.0,343278.0,250.01,279.0,0.222,0.419,0.8,0.8,3
3550,2019,聯穎,電子零組件業,1.78,3.53,32490211.009999998,18801.0,527151.0,458222.0,208.42,237.52,0.177,0.384,0.91,1.08,3
3557,2019,嘉威,其他,8.93,0.05,0.0,-8302.0,298268.0,0.0,73.67,701.93,0.352,-0.07,0.62,0.04,5
3563,2019,牧德,光電業,26.66,48.5,15309783.9,1631386.0,105864.0,10277.0,263.06,261.2,0.669,1.206,0.78,1.15,4
3576,2019,聯合再生,光電業,-9.64,0.13,-122427663.47999999,-5040037.0,13224083.0,10402908.0,139.82,106.35,-0.022,-0.067,0.34,0.28,3
3583,2019,辛耘,半導體業,8.6,11.22,20303732.88,572639.0,133057.0,43361.0,243.12,179.71,0.343,0.507,1.05,1.07,4
3588,2019,通嘉,半導體業,1.51,2.32,0.0,20986.0,22930.0,16873.0,525.69,429.08,0.348,0.649,0.68,0.68,2
3591,2019,艾笛森,光電業,-7.34,0.45,23215090.72,30894.0,63577.0,77589.0,242.41,247.8,0.182,0.297,0.62,0.66,3
3593,2019,力銘,電子零組件業,-12.73,-7.86,-8408632.65,-308585.0,94744.0,105675.0,40.03,53.95,-0.091,0.151,0.44,0.54,1
3596,2019,智易,通信網路業,5.99,4.94,249677586.84,2282233.0,1145245.0,159270.0,169.05,160.4,0.128,0.15,1.41,1.45,5
3605,2019,宏致,電子零組件業,3.83,3.14,68439647.3,358167.0,1594197.0,1321922.0,161.46,186.04,0.213,0.324,0.81,0.8,5
3607,2019,谷崧,電子零組件業,-9.12,-10.54,-9199796.479999999,-185143.0,338012.0,868610.0,191.28,234.19,-0.017,-0.061,0.87,0.79,4
3617,2019,碩天,其他電子業,5.4,6.7,44448908.559999995,993810.0,1235303.0,750673.0,142.07,141.82,0.423,0.652,0.9,0.88,5
3622,2019,洋華,光電業,2.78,2.69,1647934.6199999999,81231.0,52971.0,26948.0,858.31,839.46,0.1,0.277,0.19,0.16,6
3645,2019,達邁,電子零組件業,2.36,10.15,37413769.36,158405.0,1454084.0,516862.0,131.84,132.72,0.271,0.752,0.39,0.59,3
3653,2019,健策,電子零組件業,11.03,8.1,99781725.66,1094797.0,158621.0,801156.0,354.32,398.81,0.284,0.344,0.77,0.76,6
3661,2019,世芯-KY,半導體業,9.78,7.55,166442102.22,567249.0,107655.0,27931.0,226.27,375.21,0.374,0.613,0.97,1.01,4
3665,2019,貿聯-KY,其他電子業,9.3,9.21,306086058.42,2513796.0,4021376.0,3315491.0,237.89,251.59,0.235,0.317,1.11,1.36,4
3669,2019,圓展,光電業,2.6,1.61,26888602.02,-50101.0,122326.0,41326.0,340.69,362.58,0.448,0.772,0.72,0.74,4
3673,2019,TPK-KY,光電業,0.78,0.88,763256031.0,640878.0,15789432.0,12357170.0,154.05,132.5,0.041,0.05,1.61,1.36,5
3679,2019,新至陞,電子零組件業,4.74,3.44,55696350.27,215528.0,1864512.0,1618969.0,299.43,303.42,0.171,0.362,0.52,0.55,4
3682,2019,亞太電,通信網路業,-12.32,-8.82,148662436.76999998,-7826808.0,2675397.0,805839.0,149.44,68.02,0.041,0.18,0.34,0.39,3
3686,2019,達能,半導體業,-14.77,-79.24,-6290423.4,-160477.0,233382.0,117245.0,965.61,331.47,-0.214,-9.201,0.11,0.22,3
3694,2019,海華,通信網路業,-1.72,-2.51,74334610.92999999,-379177.0,240586.0,13.0,100.95,108.86,0.086,0.166,1.55,1.55,3
3701,2019,大眾控,電腦及週邊設備業,1.93,7.39,43235921.599999994,186906.0,1496481.0,1165400.0,239.21,218.68,0.156,0.149,1.05,0.85,6
3702,2019,大聯大,電子通路業,3.84,4.96,-141263160.3,9021229.0,9420658.0,14772604.0,131.22,143.1,0.044,0.079,2.47,2.91,2
3703,2019,欣陸,建材營造,0.53,3.3,114988295.52000001,1760855.0,11233062.0,13554195.0,160.13,155.0,0.126,0.251,0.35,0.38,5
3704,2019,合勤控,通信網路業,0.81,-3.66,237313094.98,1069727.0,605842.0,284676.0,161.11,150.13,0.214,0.25,1.47,1.41,6
3705,2019,永信,生技醫療業,6.72,6.45,94047449.12,1040097.0,862473.0,872837.0,119.8,121.18,0.47,0.727,0.68,0.63,6
3706,2019,神達,電腦及週邊設備業,5.45,6.94,23269671.15,3035578.0,1752805.0,805240.0,164.43,201.67,0.135,0.239,0.69,0.64,4
3708,2019,上緯投控,化學工業,9.82,12.97,55328924.96,1002652.0,1111180.0,847562.0,240.85,230.72,0.208,0.271,0.69,0.76,4
3711,2019,日月光投控,半導體業,3.93,6.53,7231047563.64,18511660.0,190042968.0,156401923.0,132.66,128.96,0.144,0.226,0.76,0.83,4
3712,2019,永崴投控,電腦及週邊設備業,-0.65,-1.43,30635832.769999996,-624555.0,5530512.0,3298711.0,115.95,134.63,0.071,0.027,0.52,0.34,5
4104,2019,佳醫,生技醫療業,4.62,3.92,119423692.46000001,951891.0,303970.0,532491.0,178.39,194.66,0.198,0.319,0.46,0.44,6
4106,2019,雃博,生技醫療業,3.34,4.06,17360939.52,162530.0,236914.0,114459.0,197.13,173.35,0.423,0.695,0.67,0.67,4
4108,2019,懷特,生技醫療業,-10.36,-9.8,-12144971.89,-217653.0,29307.0,36054.0,912.02,1200.05,0.68,0.784,0.05,0.05,1
4119,2019,旭富,生技醫療業,14.51,12.63,79161929.36,967424.0,22573.0,22137.0,331.36,306.61,0.422,0.5,0.6,0.55,6
4133,2019,亞諾法,生技醫療業,0.28,3.55,7451495.22,-57.0,7288.0,1027.0,1093.83,1102.85,0.419,0.741,0.32,0.33,3
4137,2019,麗豐-KY,生技醫療業,20.27,21.05,183346603.01999998,2146860.0,661429.0,28831.0,191.09,212.33,0.844,1.221,0.7,0.77,3
4141,2019,龍燈-KY,生技醫療業,0.01,2.89,-50277152.519999996,-1006263.0,834264.0,429816.0,77.89,80.46,0.378,0.787,0.49,0.52,1
4142,2019,國光生,生技醫療業,-4.18,-10.44,-19473220.8,-872439.0,2534966.0,2617302.0,1030.63,118.79,-0.22,-0.647,0.22,0.16,5
4148,2019,全宇生技-KY,生技醫療業,1.53,11.28,88355839.94,72344.0,38158.0,47949.0,1019.57,545.97,0.222,0.769,0.63,0.95,5
4155,2019,訊映,生技醫療業,5.77,8.82,10513793.43,159719.0,315203.0,257673.0,171.98,246.96,0.251,0.407,0.61,0.6,4
4164,2019,承業醫,生技醫療業,4.23,3.72,118975530.82000001,532883.0,2838895.0,4361184.0,115.1,236.84,0.26,0.406,0.27,0.23,6
4190,2019,佐登-KY,生技醫療業,8.39,9.63,78188358.82000001,599570.0,1570877.0,1334665.0,58.48,78.4,0.756,1.273,0.52,0.56,3
4306,2019,炎洲,塑膠工業,-0.61,2.65,130303935.96,156202.0,6653459.0,11129705.0,91.19,129.55,0.11,0.261,0.49,0.57,3
4414,2019,如興,紡織纖維,-2.91,-4.8,62497521.449999996,413935.0,1218221.0,790841.0,115.06,124.56,0.128,0.272,0.7,0.69,4
4426,2019,利勤,紡織纖維,7.69,6.89,78447667.62,662556.0,1172794.0,1272087.0,280.7,264.41,0.332,0.421,0.46,0.44,7
4438,2019,廣越,紡織纖維,10.26,9.14,157411143.0,1421371.0,1837355.0,329187.0,390.6,249.86,0.161,0.222,1.45,1.36,6
4439,2019,冠星-KY,紡織纖維,11.99,11.25,80123167.53999999,362136.0,147309.0,75723.0,193.66,120.24,0.175,0.152,1.83,2.36,6
4526,2019,東台,電機機械,1.11,2.76,66730989.260000005,441976.0,2976171.0,2304208.0,148.97,139.3,0.237,0.392,0.63,0.65,4
4532,2019,瑞智,電機機械,3.18,5.11,218114316.84,1225553.0,6253485.0,4010516.0,157.56,137.03,0.15,0.279,0.76,0.89,4
4536,2019,拓凱,其他,9.18,9.2,185359157.28,1400782.0,735494.0,324917.0,195.33,174.43,0.328,0.466,0.73,0.77,4
4540,2019,全球傳動,電機機械,-0.7,13.13,-2042322.3900000001,-2290.0,1743195.0,1110093.0,369.0,292.76,0.19,0.97,0.37,0.7,1
4545,2019,銘鈺,電子零組件業,0.92,-1.61,19932457.22,-50294.0,536799.0,531393.0,224.48,211.83,0.205,0.292,0.59,0.7,5
4551,2019,智伸科,汽車工業,7.96,7.8,86858313.36,931770.0,1800838.0,1810872.0,125.94,123.17,0.281,0.443,0.6,0.65,6
4552,2019,力達-KY,電機機械,5.73,12.23,34892217.36,495216.0,473587.0,470549.0,360.78,708.12,0.197,0.566,82.64,119.4,3
4555,2019,氣立,電機機械,1.71,4.8,27881575.0,99495.0,242453.0,871288.0,151.38,495.69,0.337,0.783,0.35,0.45,4
4560,2019,強信-KY,電機機械,12.82,14.73,40457955.84,408269.0,97095.0,324297.0,276.15,448.03,0.396,0.705,0.7,0.83,4
4562,2019,穎漢,電機機械,-1.5,5.52,-16100807.1,34333.0,590150.0,531765.0,149.42,176.8,0.352,0.866,0.32,0.49,0
4564,2019,元翎,電機機械,7.14,8.14,84605302.33999999,919101.0,2750161.0,2056320.0,183.92,125.82,0.352,0.409,0.36,0.41,4
4566,2019,時碩工業,電機機械,4.95,5.44,48483384.8,368456.0,1025719.0,258954.0,198.38,150.99,0.206,0.304,0.82,0.8,5
4571,2019,鈞興-KY,電機機械,11.45,14.03,45779897.160000004,297356.0,36436.0,22539.0,304.41,180.54,0.334,0.259,0.8,0.91,5
4572,2019,駐龍,電機機械,11.27,16.21,24536916.54,375699.0,193439.0,165186.0,1117.98,522.26,0.488,0.446,0.41,0.56,5
4576,2019,大銀微系統,電機機械,1.05,6.12,24904742.400000002,84842.0,1024983.0,1071031.0,184.5,198.68,0.325,0.517,0.4,0.63,4
4581,2019,光隆精密-KY,汽車工業,8.18,13.53,16131430.350000001,79438.0,53984.0,7562.0,212.58,180.76,0.264,0.384,0.9,1.0,4
4720,2019,德淵,化學工業,2.06,1.5,19830335.59,81144.0,747010.0,466868.0,160.99,124.19,0.191,0.293,1.11,1.2,5
4722,2019,國精化,化學工業,7.7,7.28,47261419.52,393026.0,118203.0,131616.0,303.51,238.8,0.16,0.27,1.26,1.33,6
4737,2019,華廣,生技醫療業,2.93,3.39,40545161.76,103399.0,976429.0,1114874.0,115.53,119.47,0.414,0.75,0.48,0.44,5
4739,2019,康普,化學工業,2.6,7.12,120985693.36,177341.0,1024629.0,911540.0,155.26,158.73,0.071,0.225,0.89,0.97,3
4746,2019,台耀,生技醫療業,-0.13,1.75,28988576.16,-63835.0,2677685.0,2813437.0,111.13,238.4,0.27,0.574,0.3,0.34,3
4755,2019,三福化,化學工業,7.68,9.65,57416719.24,477259.0,93809.0,59520.0,198.27,173.68,0.165,0.323,0.92,0.98,4
4763,2019,材料-KY,化學工業,14.32,10.45,48841135.2,418575.0,9420.0,496027.0,127.04,233.11,0.286,0.323,0.89,0.73,6
4764,2019,雙鍵,化學工業,4.88,15.62,45216538.29000001,431687.0,399855.0,987913.0,197.71,432.85,0.219,0.567,0.84,1.25,4
4766,2019,南寶,化學工業,7.63,4.67,186409334.16,1708164.0,2933612.0,2303482.0,226.36,226.78,0.271,0.37,0.96,0.98,4
4807,2019,日成-KY,貿易百貨,-6.46,22.0,-36386496.4,-300460.0,70729.0,89673.0,180.89,549.56,0.108,1.033,0.99,1.76,1
4904,2019,遠傳,通信網路業,7.06,7.53,2147267499.3,13356633.0,41424301.0,27159067.0,123.16,93.44,0.321,0.57,0.64,0.67,4
4906,2019,正文,通信網路業,1.65,0.03,279594583.2,567758.0,1398089.0,218612.0,206.95,151.98,0.091,0.127,1.17,1.11,6
4912,2019,聯德控股-KY,電子零組件業,5.37,8.77,101954204.8,263325.0,1281354.0,791346.0,132.8,139.23,0.199,0.418,0.81,1.12,3
4915,2019,致伸,電子零組件業,5.04,4.8,662865418.5,2537470.0,5079508.0,2130564.0,117.16,120.76,0.116,0.18,1.67,1.6,5
4916,2019,事欣科,電腦及週邊設備業,1.99,3.84,75227983.52000001,244953.0,1023352.0,739629.0,158.79,139.65,0.23,0.457,0.9,0.97,4
4919,2019,新唐,半導體業,6.59,11.58,77492941.56,635259.0,1422314.0,468124.0,349.6,232.76,0.395,0.674,1.2,1.63,4
4927,2019,泰鼎-KY,電子零組件業,7.4,7.83,128488394.21,1558022.0,891682.0,862354.0,146.02,110.34,0.201,0.249,0.86,0.95,4
4930,2019,燦星網,電器電纜,3.51,-2.17,18830068.05,618235.0,3588433.0,1241360.0,206.04,190.55,0.158,0.201,0.89,0.94,5
4934,2019,太極,光電業,-9.68,-29.17,41573051.52,-229348.0,840872.0,670118.0,94.82,110.84,-0.0,-0.609,0.51,0.44,5
4935,2019,茂林-KY,光電業,3.96,2.09,85947264.0,319782.0,1163192.0,690096.0,223.71,272.24,0.166,0.242,0.57,0.62,4
4938,2019,和碩,電腦及週邊設備業,3.61,2.46,7748052894.780001,13963689.0,31687621.0,27502518.0,137.69,130.35,0.029,0.053,2.39,2.29,6
4942,2019,嘉彰,光電業,6.62,6.64,124636287.4,935004.0,226981.0,202204.0,316.67,295.86,0.225,0.326,0.78,0.72,5
4943,2019,康控-KY,電子零組件業,5.29,14.09,189315893.25,17091.0,1838580.0,1103163.0,174.01,155.99,0.291,0.885,0.56,0.75,4
4952,2019,凌通,半導體業,8.3,10.05,33491471.259999998,359589.0,142822.0,112368.0,358.24,339.45,0.347,0.63,0.95,0.99,4
4956,2019,光鋐,光電業,-4.3,-2.48,13427317.95,-159204.0,468827.0,505923.0,328.22,314.06,0.075,0.28,0.43,0.4,5
4958,2019,臻鼎-KY,電子零組件業,9.27,9.3,1627280725.51,10258536.0,10504355.0,10163514.0,213.16,171.49,0.192,0.377,0.86,0.89,4
4960,2019,誠美材,光電業,-2.39,-2.91,72299318.85000001,-1139924.0,22859.0,419596.0,129.5,107.49,0.037,0.024,0.72,0.47,7
4961,2019,天鈺,半導體業,5.34,6.17,72816947.17,519085.0,150164.0,108116.0,273.28,219.98,0.204,0.291,1.48,1.48,4
4967,2019,十銓,半導體業,0.59,10.82,0.0,61089.0,8663.0,19309.0,163.08,293.07,0.047,0.107,3.44,4.32,2
4968,2019,立積,半導體業,8.99,10.11,23197003.029999997,184034.0,18685.0,6886.0,217.68,245.68,0.381,0.629,1.29,1.5,3
4976,2019,佳凌,光電業,-3.66,2.22,11598696.08,-88642.0,325608.0,371497.0,378.93,351.49,0.067,0.252,0.51,0.68,4
4977,2019,眾達-KY,通信網路業,9.88,11.7,91919769.24,361280.0,26096.0,5740.0,296.39,213.25,0.256,0.356,0.95,0.81,5
4989,2019,榮科,電子零組件業,1.37,10.39,-16449457.5,134060.0,142615.0,270.0,601.82,519.16,0.071,0.279,1.12,1.21,2
4994,2019,傳奇,資訊服務業,27.49,-19.51,87451604.91,757379.0,12180.0,15286.0,277.06,324.87,0.487,0.323,2.05,0.71,7
4999,2019,鑫禾,電子零組件業,5.15,11.53,38655195.8,246475.0,76394.0,161111.0,543.86,446.65,0.251,0.718,0.56,0.6,5
5007,2019,三星,鋼鐵工業,10.25,13.72,126804318.57000001,1330103.0,435060.0,478748.0,473.16,339.97,0.213,0.448,0.83,0.94,5
5203,2019,訊連,資訊服務業,7.11,6.37,-1892481.36,492257.0,597275.0,574627.0,421.14,380.19,0.88,1.68,0.26,0.3,3
5215,2019,科嘉-KY,電腦及週邊設備業,9.15,7.05,25239004.0,306518.0,101950.0,66269.0,347.44,358.55,0.262,0.329,0.82,0.75,5
5225,2019,東科-KY,其他電子業,6.57,5.78,144507623.14,483212.0,273050.0,131089.0,127.57,120.09,0.141,0.168,2.04,1.9,6
5234,2019,達興材料,光電業,16.39,17.81,83408001.10000001,941174.0,193895.0,321.0,227.53,204.48,0.335,0.523,1.13,1.19,4
5243,2019,乙盛-KY,光電業,5.44,3.88,202259099.64,763553.0,113831.0,86829.0,219.72,179.64,0.166,0.231,1.07,1.04,6
5258,2019,虹堡,電腦及週邊設備業,1.91,-10.36,51708451.96,-466589.0,156380.0,112518.0,135.79,151.7,0.26,0.364,1.09,0.74,5
5269,2019,祥碩,半導體業,28.96,34.62,145584718.16,1475613.0,25289.0,0.0,334.05,313.1,0.491,0.716,1.12,1.35,4
5283,2019,禾聯碩,電器電纜,15.0,18.1,69699834.14999999,1204519.0,59431.0,193473.0,224.11,198.98,0.361,0.542,1.11,1.18,5
5284,2019,jpp-KY,其他,3.73,6.77,14046322.5,190354.0,494613.0,290304.0,144.98,135.92,0.322,0.482,0.49,0.53,4
5285,2019,界霖,半導體業,4.94,9.04,29672734.150000002,405157.0,1482875.0,1090675.0,263.94,201.47,0.162,0.35,0.9,1.12,4
5288,2019,豐祥-KY,電機機械,14.19,14.63,60808166.910000004,946462.0,55412.0,44821.0,171.68,199.61,0.182,0.246,1.17,1.22,3
5388,2019,中磊,通信網路業,4.49,3.77,146385367.15,1285650.0,2844892.0,297538.0,136.84,117.63,0.171,0.254,1.28,1.39,5
5434,2019,崇越,電子通路業,9.44,8.73,175771619.68,2536222.0,1372226.0,910592.0,148.02,147.87,0.128,0.185,1.47,1.52,5
5469,2019,瀚宇博,電子零組件業,5.41,3.59,754295270.6,3763989.0,10969777.0,12016331.0,150.59,154.25,0.163,0.245,0.65,0.73,5
5471,2019,松翰,半導體業,9.57,9.59,36432893.550000004,469427.0,107265.0,95037.0,439.09,489.52,0.392,0.644,0.91,0.89,4
5484,2019,慧友,光電業,-12.52,-19.15,-8535598.82,-130553.0,5998.0,2644.0,252.87,317.03,0.193,0.08,0.23,0.44,2
5515,2019,建國,建材營造,2.15,2.36,93164714.5,320168.0,1581671.0,1455898.0,293.47,270.71,0.087,0.204,0.71,0.7,5
5519,2019,隆大,建材營造,6.43,6.25,-12426861.42,811896.0,2714090.0,2198986.0,468.93,299.69,0.206,0.198,0.52,0.32,5
5521,2019,工信,建材營造,0.06,-0.47,-4538210.46,-45677.0,360755.0,805137.0,183.7,164.23,0.038,0.014,0.45,0.39,6
5522,2019,遠雄,建材營造,4.16,2.68,397463033.67,3966974.0,7137278.0,1600561.0,199.37,199.53,0.257,0.402,0.25,0.3,4
5525,2019,順天,建材營造,3.82,9.11,0.0,624519.0,533508.0,52297.0,121.41,139.45,0.286,0.68,0.23,0.4,1
5531,2019,鄉林,建材營造,3.07,1.03,326724671.25,-1676361.0,8383587.0,10482528.0,162.06,171.62,0.35,0.893,0.22,0.19,6
5533,2019,皇鼎,建材營造,0.99,2.12,10350005.41,232512.0,2227833.0,2648630.0,184.49,212.94,0.303,0.668,0.11,0.15,4
5534,2019,長虹,建材營造,10.88,14.37,128000172.24000001,4526482.0,840597.0,882465.0,250.44,261.56,0.394,1.086,0.33,0.42,4
5538,2019,東明-KY,鋼鐵工業,7.58,8.81,70116939.75,539833.0,862747.0,595357.0,235.91,202.06,0.124,0.274,1.18,1.24,4
5607,2019,遠雄港,航運業,7.7,4.39,26983369.0,881747.0,5705899.0,1976870.0,269.74,169.42,0.602,0.703,0.17,0.23,5
5608,2019,四維航,航運業,0.22,0.88,106822294.35000001,-637593.0,14782982.0,14774244.0,25.68,19.77,0.123,0.229,0.15,0.15,4
5706,2019,鳳凰,觀光事業,9.26,8.67,41514323.55,298853.0,68906.0,13863.0,132.39,183.2,0.146,0.219,1.34,1.52,4
5871,2019,中租-KY,其他,5.36,5.49,853108054.18,23443592.0,99024153.0,63501469.0,113.18,110.9,0.603,0.935,0.13,0.14,4
5876,2019,上海商銀,金融保險業,0.99,1.01,0.0,30169881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1
5880,2019,合庫金,金融保險業,0.49,0.46,0.0,25779145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
5906,2019,台南-KY,貿易百貨,-0.25,2.24,22556648.610000003,27286.0,142745.0,60610.0,107.79,129.2,0.579,0.838,1.52,1.54,2
5907,2019,大洋-KY,貿易百貨,4.63,2.79,169719788.64,775631.0,9913540.0,3910056.0,76.75,106.96,0.73,1.243,0.28,0.3,4
6005,2019,群益證,金融保險業,2.9,1.46,42608097.45,3732977.0,2269623.0,1446333.0,124.89,130.71,0.0,0.0,0.0,0.0,4
6024,2019,群益期,金融保險業,1.5,2.33,73989128.89999999,925200.0,27368.0,17468.0,110.0,110.0,0.0,0.0,0.0,0.0,3
6108,2019,競國,電子零組件業,4.21,5.8,125516227.49999999,650946.0,574628.0,1422892.0,121.6,134.74,0.142,0.284,0.76,0.82,4
6112,2019,聚碩,資訊服務業,5.9,5.8,-44971015.449999996,592992.0,481639.0,238430.0,231.15,143.98,0.099,0.143,1.7,1.8,3
6115,2019,鎰勝,電子零組件業,7.21,6.61,84457087.68,848774.0,385148.0,335463.0,240.32,235.96,0.173,0.292,0.8,0.86,5
6116,2019,彩晶,光電業,1.77,2.15,150029384.92,1464911.0,710794.0,146023.0,309.2,279.16,0.123,0.464,0.34,0.34,4
6117,2019,迎廣,電腦及週邊設備業,-5.24,-6.11,3923318.5500000003,-336221.0,128811.0,41924.0,125.85,135.59,0.16,0.219,0.73,0.63,4
6120,2019,達運,光電業,-0.67,1.47,100572839.76,-266300.0,4163133.0,3805560.0,237.52,182.97,0.049,0.118,0.73,0.9,3
6128,2019,上福,電腦及週邊設備業,5.71,1.25,70353348.84,557002.0,1218648.0,1314285.0,109.15,142.74,0.351,0.565,0.91,1.12,5
6131,2019,鈞泰,光電業,-37.75,-106.53,-3112305.5999999996,-83206.0,1181.0,0.0,528.52,599.17,2.307,185.538,0.02,-0.64,2
6133,2019,金橋,電子零組件業,1.27,0.83,10423864.040000001,44320.0,18791.0,1201.0,247.39,267.98,0.194,0.295,0.61,0.57,5
6136,2019,富爾特,通信網路業,2.92,3.03,10210883.76,82533.0,22068.0,21661.0,985.52,1166.74,0.14,0.316,0.31,0.22,4
6139,2019,亞翔,其他電子業,2.72,3.35,-180241146.85,908875.0,2117991.0,2430162.0,164.5,173.44,0.073,0.191,0.6,0.82,2
6141,2019,柏承,電子零組件業,13.86,-1.15,52191472.32,287344.0,29581.0,248351.0,107.03,88.89,0.178,0.263,0.73,0.89,6
6142,2019,友勁,通信網路業,-7.01,-4.66,-8686930.72,-601782.0,720082.0,224759.0,155.72,159.37,0.051,0.122,0.71,0.7,1
6152,2019,百一,通信網路業,0.08,-10.59,49446180.0,-125201.0,97642.0,68145.0,126.66,113.15,0.12,0.199,1.08,1.18,5
6153,2019,嘉聯益,電子零組件業,1.78,3.99,168376180.5,600197.0,8090773.0,3926618.0,208.03,132.36,0.142,0.237,0.6,0.73,4
6155,2019,鈞寶,電子零組件業,3.83,5.94,13239231.3,175722.0,37795.0,39958.0,211.27,182.17,0.258,0.554,0.29,0.32,5
6164,2019,華興,光電業,-2.81,1.25,9509320.93,-37477.0,120819.0,160020.0,171.61,176.18,0.267,0.582,0.46,0.55,3
